Episode reward: 0.850	Steps: 16	Avg. loss: 0.0	Avg. reward: 0.85	Avg. Q: 1.0	Greedinessless: 0.85	Vanilla reward: 24.000
Episode reward: 0.920	Steps: 72394	Avg. loss: 1.3771137673757039e-05	Avg. reward: 0.9521	Avg. Q: 0.907467574984939	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.900	Steps: 72405	Avg. loss: 1.1834456017822959e-05	Avg. reward: 0.9516000000000001	Avg. Q: 0.8941415042588206	Greedinessless: 0.02	Vanilla reward: 48.000
Episode reward: 0.920	Steps: 72414	Avg. loss: 1.2172250080766389e-05	Avg. reward: 0.9512	Avg. Q: 0.9177445504400465	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.980	Steps: 72417	Avg. loss: 2.224932177341543e-05	Avg. reward: 0.9514000000000001	Avg. Q: 0.9679637021488614	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.990	Steps: 72419	Avg. loss: 0.0	Avg. reward: 0.9514000000000001	Avg. Q: 0.9721197883288065	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.940	Steps: 72426	Avg. loss: 9.117441550188232e-06	Avg. reward: 0.9516000000000002	Avg. Q: 0.9124223533130827	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.940	Steps: 72433	Avg. loss: 2.0890498490189202e-05	Avg. reward: 0.9511000000000002	Avg. Q: 0.9241963341122582	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.920	Steps: 72442	Avg. loss: 6.505454848593217e-06	Avg. reward: 0.9508000000000003	Avg. Q: 0.9000947320902789	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.940	Steps: 72449	Avg. loss: 1.9933926523663104e-05	Avg. reward: 0.9503000000000003	Avg. Q: 0.9276893252418155	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.930	Steps: 72457	Avg. loss: 8.83090478964732e-06	Avg. reward: 0.9504000000000004	Avg. Q: 0.9073752785722414	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.970	Steps: 72461	Avg. loss: 1.925799915625248e-05	Avg. reward: 0.9511000000000002	Avg. Q: 0.9519255956013998	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.990	Steps: 72463	Avg. loss: 0.0	Avg. reward: 0.9513000000000003	Avg. Q: 0.9729858338832855	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.970	Steps: 72467	Avg. loss: 3.2120977266458794e-05	Avg. reward: 0.9511000000000003	Avg. Q: 0.9585932890574137	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.970	Steps: 72471	Avg. loss: 1.1831200026790611e-05	Avg. reward: 0.9516000000000002	Avg. Q: 0.9485932737588882	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.920	Steps: 72480	Avg. loss: 8.785409439345434e-06	Avg. reward: 0.9512000000000002	Avg. Q: 0.9115416606267294	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.930	Steps: 72488	Avg. loss: 1.0520643627387471e-05	Avg. reward: 0.9506000000000003	Avg. Q: 0.9049738695224127	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.920	Steps: 72497	Avg. loss: 1.1478235137474257e-05	Avg. reward: 0.9503000000000001	Avg. Q: 0.9075127685511554	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.950	Steps: 72503	Avg. loss: 7.040320724627236e-06	Avg. reward: 0.9505000000000002	Avg. Q: 0.9405412177244822	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.930	Steps: 72511	Avg. loss: 2.2581801658816403e-05	Avg. reward: 0.9503000000000001	Avg. Q: 0.9150617544849714	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.930	Steps: 72519	Avg. loss: 1.2954567864653654e-05	Avg. reward: 0.9502000000000003	Avg. Q: 0.9081962630152702	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.940	Steps: 72526	Avg. loss: 1.9921875718864612e-05	Avg. reward: 0.9500000000000003	Avg. Q: 0.9167335288865226	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.910	Steps: 72536	Avg. loss: 1.5719857401563786e-05	Avg. reward: 0.9496000000000002	Avg. Q: 0.8948965509732564	Greedinessless: 0.02	Vanilla reward: 58.000
Episode reward: 0.930	Steps: 72544	Avg. loss: 7.207635690065217e-06	Avg. reward: 0.9495000000000003	Avg. Q: 0.9212217827637991	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.940	Steps: 72551	Avg. loss: 4.699382770922966e-06	Avg. reward: 0.9496000000000001	Avg. Q: 0.9150043413752601	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.940	Steps: 72558	Avg. loss: 1.0732706869021058e-05	Avg. reward: 0.9493000000000003	Avg. Q: 0.9308789656275794	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.920	Steps: 72567	Avg. loss: 6.51835784992727e-06	Avg. reward: 0.9492000000000002	Avg. Q: 0.9113622197398433	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.920	Steps: 72576	Avg. loss: 1.319135723557944e-05	Avg. reward: 0.9490000000000002	Avg. Q: 0.9100526107682122	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.990	Steps: 72578	Avg. loss: 0.0	Avg. reward: 0.9493000000000003	Avg. Q: 0.9759179353713989	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.930	Steps: 72586	Avg. loss: 1.7035609744198155e-05	Avg. reward: 0.9493000000000004	Avg. Q: 0.9301003639896711	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.990	Steps: 72588	Avg. loss: 1.5512603567913175e-05	Avg. reward: 0.9499000000000002	Avg. Q: 0.9792609016100565	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.970	Steps: 72592	Avg. loss: 3.5381790439714678e-06	Avg. reward: 0.9500000000000002	Avg. Q: 0.9549902031819025	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.990	Steps: 72594	Avg. loss: 0.0	Avg. reward: 0.9507000000000002	Avg. Q: 0.976467619339625	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.930	Steps: 72602	Avg. loss: 2.5733665097504854e-05	Avg. reward: 0.9510000000000002	Avg. Q: 0.9075261279940605	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.970	Steps: 72606	Avg. loss: 8.163269740180112e-06	Avg. reward: 0.9515000000000002	Avg. Q: 0.9667317420244217	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.940	Steps: 72613	Avg. loss: 1.2885874639323447e-05	Avg. reward: 0.9513000000000001	Avg. Q: 0.9120326439539591	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.950	Steps: 72619	Avg. loss: 7.656373782083392e-06	Avg. reward: 0.9511000000000002	Avg. Q: 0.9294246302710639	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.980	Steps: 72622	Avg. loss: 8.185485057765618e-06	Avg. reward: 0.9517000000000002	Avg. Q: 0.9717559417088827	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.940	Steps: 72629	Avg. loss: 1.6346555412383168e-05	Avg. reward: 0.9515000000000002	Avg. Q: 0.9251881298564729	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.960	Steps: 72634	Avg. loss: 2.1942159946775064e-05	Avg. reward: 0.9518000000000002	Avg. Q: 0.938775634765625	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.920	Steps: 72643	Avg. loss: 1.1901938250957755e-05	Avg. reward: 0.9511000000000002	Avg. Q: 0.9030382566981845	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.970	Steps: 72647	Avg. loss: 4.558662112685852e-06	Avg. reward: 0.9514000000000001	Avg. Q: 0.9540983835856119	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.940	Steps: 72654	Avg. loss: 1.3945533737569349e-05	Avg. reward: 0.9515	Avg. Q: 0.9314902765410287	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.990	Steps: 72656	Avg. loss: 9.977747140510473e-06	Avg. reward: 0.9521999999999999	Avg. Q: 0.9763949116071066	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.940	Steps: 72663	Avg. loss: 1.0148619367100764e-05	Avg. reward: 0.9517	Avg. Q: 0.9184206497101557	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.920	Steps: 72672	Avg. loss: 8.02359681983944e-06	Avg. reward: 0.9512	Avg. Q: 0.9069507122039795	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.990	Steps: 72674	Avg. loss: 0.0	Avg. reward: 0.9519	Avg. Q: 0.9781059722105662	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.940	Steps: 72681	Avg. loss: 9.294261872128118e-06	Avg. reward: 0.9516	Avg. Q: 0.9341719860122317	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.940	Steps: 72688	Avg. loss: 6.992799853833276e-06	Avg. reward: 0.9514999999999998	Avg. Q: 0.9322887886138189	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.970	Steps: 72692	Avg. loss: 3.055902197957039e-05	Avg. reward: 0.9518999999999997	Avg. Q: 0.9688879052797953	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.940	Steps: 72699	Avg. loss: 6.587479219888337e-06	Avg. reward: 0.9513999999999997	Avg. Q: 0.927399374189831	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.970	Steps: 72703	Avg. loss: 4.759273906529415e-06	Avg. reward: 0.9515999999999998	Avg. Q: 0.9595419218142828	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.970	Steps: 72707	Avg. loss: 2.696618867048528e-05	Avg. reward: 0.9515999999999997	Avg. Q: 0.9607879519462585	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.920	Steps: 72716	Avg. loss: 1.6000416508177295e-05	Avg. reward: 0.9508999999999996	Avg. Q: 0.9026390865997032	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.960	Steps: 72721	Avg. loss: 2.0308840248617344e-05	Avg. reward: 0.9512999999999995	Avg. Q: 0.9444704055786133	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.940	Steps: 72728	Avg. loss: 8.586595413362375e-06	Avg. reward: 0.9509999999999995	Avg. Q: 0.9141822627612523	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.990	Steps: 72730	Avg. loss: 0.0	Avg. reward: 0.9515999999999996	Avg. Q: 0.9741197327772776	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.940	Steps: 72737	Avg. loss: 1.0017048680310836e-05	Avg. reward: 0.9512999999999995	Avg. Q: 0.9287097255388895	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.960	Steps: 72742	Avg. loss: 6.737102921761107e-06	Avg. reward: 0.9516999999999994	Avg. Q: 0.9440993785858154	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.930	Steps: 72750	Avg. loss: 1.6462317944387905e-05	Avg. reward: 0.9515999999999996	Avg. Q: 0.9222235555450121	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.990	Steps: 72752	Avg. loss: 8.404017535212915e-06	Avg. reward: 0.9518999999999995	Avg. Q: 0.9767918785413107	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.930	Steps: 72760	Avg. loss: 1.7892467440105975e-05	Avg. reward: 0.9515999999999997	Avg. Q: 0.9201143061121305	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.990	Steps: 72762	Avg. loss: 0.0	Avg. reward: 0.9517999999999996	Avg. Q: 0.9776490529378256	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.970	Steps: 72766	Avg. loss: 8.971629540610593e-06	Avg. reward: 0.9515999999999997	Avg. Q: 0.9509648283322653	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.990	Steps: 72768	Avg. loss: 9.838870028033853e-06	Avg. reward: 0.9520999999999996	Avg. Q: 0.9790609876314799	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.960	Steps: 72773	Avg. loss: 3.314443529234268e-05	Avg. reward: 0.9524999999999996	Avg. Q: 0.9436863382657369	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.990	Steps: 72775	Avg. loss: 0.0	Avg. reward: 0.9526999999999994	Avg. Q: 0.9762835999329885	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.900	Steps: 72786	Avg. loss: 1.1601684188159803e-05	Avg. reward: 0.9517999999999995	Avg. Q: 0.9121476718873689	Greedinessless: 0.02	Vanilla reward: 52.000
Episode reward: 0.950	Steps: 72792	Avg. loss: 1.4438885273193591e-05	Avg. reward: 0.9516999999999994	Avg. Q: 0.9357645478513505	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.940	Steps: 72799	Avg. loss: 2.5553918021614663e-05	Avg. reward: 0.9518999999999994	Avg. Q: 0.9251909937177386	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.960	Steps: 72804	Avg. loss: 8.811109637463233e-06	Avg. reward: 0.9518999999999994	Avg. Q: 0.943452533086141	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.900	Steps: 72815	Avg. loss: 9.918747764459113e-06	Avg. reward: 0.9516999999999994	Avg. Q: 0.9086922352964227	Greedinessless: 0.02	Vanilla reward: 59.000
Episode reward: 0.930	Steps: 72823	Avg. loss: 4.280097300579655e-06	Avg. reward: 0.9510999999999994	Avg. Q: 0.9019516209761301	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.930	Steps: 72831	Avg. loss: 1.3629972499984433e-05	Avg. reward: 0.9504999999999997	Avg. Q: 0.9060270637273788	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.910	Steps: 72841	Avg. loss: 1.4069259880974036e-05	Avg. reward: 0.9501999999999995	Avg. Q: 0.9287274301052093	Greedinessless: 0.02	Vanilla reward: 56.000
Episode reward: 0.990	Steps: 72843	Avg. loss: 0.0	Avg. reward: 0.9504999999999996	Avg. Q: 0.9671593209107717	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.960	Steps: 72848	Avg. loss: 1.998754714804818e-05	Avg. reward: 0.9504999999999996	Avg. Q: 0.9430843869845073	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.920	Steps: 72857	Avg. loss: 1.7267332623305265e-05	Avg. reward: 0.9498999999999995	Avg. Q: 0.9030716662053708	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.920	Steps: 72866	Avg. loss: 9.337298706668662e-06	Avg. reward: 0.9493999999999996	Avg. Q: 0.902607591063888	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.920	Steps: 72875	Avg. loss: 1.3025265843680245e-05	Avg. reward: 0.9490999999999997	Avg. Q: 0.9018134077390035	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.920	Steps: 72884	Avg. loss: 8.347838502231752e-06	Avg. reward: 0.9483999999999998	Avg. Q: 0.9045811317585133	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.940	Steps: 72891	Avg. loss: 7.837862540327478e-06	Avg. reward: 0.9478999999999996	Avg. Q: 0.9279904479072207	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.940	Steps: 72898	Avg. loss: 9.163875347439898e-06	Avg. reward: 0.9479999999999997	Avg. Q: 0.9252724647521973	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.930	Steps: 72906	Avg. loss: 6.9052969138283515e-06	Avg. reward: 0.9480999999999997	Avg. Q: 0.9108937556544939	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.970	Steps: 72910	Avg. loss: 1.8585074940347113e-05	Avg. reward: 0.9479999999999997	Avg. Q: 0.9626635760068893	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.990	Steps: 72912	Avg. loss: 6.5080675994977355e-06	Avg. reward: 0.9483999999999996	Avg. Q: 0.9790565967559814	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.940	Steps: 72919	Avg. loss: 8.591828191129025e-06	Avg. reward: 0.9483999999999996	Avg. Q: 0.9204096169698806	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.990	Steps: 72921	Avg. loss: 1.876398891909048e-05	Avg. reward: 0.9487999999999996	Avg. Q: 0.9787852068742117	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.950	Steps: 72927	Avg. loss: 7.743613423372153e-06	Avg. reward: 0.9488999999999997	Avg. Q: 0.9259161386224959	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.940	Steps: 72934	Avg. loss: 1.3419571587292012e-05	Avg. reward: 0.9484999999999998	Avg. Q: 0.9158001400175548	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.980	Steps: 72937	Avg. loss: 1.5439039998454973e-05	Avg. reward: 0.9488999999999999	Avg. Q: 0.968205041355557	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.990	Steps: 72939	Avg. loss: 0.0	Avg. reward: 0.9493999999999997	Avg. Q: 0.9762500623861948	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.950	Steps: 72945	Avg. loss: 8.200939646485494e-06	Avg. reward: 0.9495999999999998	Avg. Q: 0.9347750544548035	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.920	Steps: 72954	Avg. loss: 1.56370429067465e-05	Avg. reward: 0.9493999999999998	Avg. Q: 0.9057321548461914	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.920	Steps: 72963	Avg. loss: 1.5479418834729586e-05	Avg. reward: 0.9489999999999997	Avg. Q: 0.9104709713547318	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.970	Steps: 72967	Avg. loss: 1.2804599464288913e-05	Avg. reward: 0.9492999999999999	Avg. Q: 0.9483864059050878	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.940	Steps: 72974	Avg. loss: 9.728683153298334e-06	Avg. reward: 0.9487999999999999	Avg. Q: 0.9144395987192789	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.930	Steps: 72982	Avg. loss: 1.7550517441122793e-05	Avg. reward: 0.9484	Avg. Q: 0.9045166696111361	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.900	Steps: 72993	Avg. loss: 1.2527908135477142e-05	Avg. reward: 0.9481000000000002	Avg. Q: 0.9174473917845524	Greedinessless: 0.02	Vanilla reward: 52.000
Episode reward: 0.940	Steps: 73000	Avg. loss: 1.1486231869639596e-05	Avg. reward: 0.9483000000000001	Avg. Q: 0.9165751224472409	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.930	Steps: 73008	Avg. loss: 1.4140341136226198e-05	Avg. reward: 0.9477000000000001	Avg. Q: 0.899368387957414	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.970	Steps: 73012	Avg. loss: 7.918104529380798e-06	Avg. reward: 0.9482	Avg. Q: 0.9709567775328954	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.950	Steps: 73018	Avg. loss: 1.03448055597255e-05	Avg. reward: 0.9487000000000002	Avg. Q: 0.9300046033329434	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.910	Steps: 73028	Avg. loss: 9.94530925405949e-06	Avg. reward: 0.9486000000000001	Avg. Q: 0.9302810211976369	Greedinessless: 0.02	Vanilla reward: 56.000
Episode reward: 0.950	Steps: 73034	Avg. loss: 2.3400632926495746e-05	Avg. reward: 0.9483000000000001	Avg. Q: 0.9377540714210935	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.920	Steps: 73043	Avg. loss: 1.1966284091613488e-05	Avg. reward: 0.9476	Avg. Q: 0.9047242116045069	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.940	Steps: 73050	Avg. loss: 1.0132308489119168e-05	Avg. reward: 0.9475999999999999	Avg. Q: 0.9248408050764174	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.950	Steps: 73056	Avg. loss: 2.3057133148540743e-05	Avg. reward: 0.9477	Avg. Q: 0.9238482978608873	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.950	Steps: 73062	Avg. loss: 7.389607162622269e-06	Avg. reward: 0.9480000000000001	Avg. Q: 0.9380434585942162	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.940	Steps: 73069	Avg. loss: 1.654104926274158e-05	Avg. reward: 0.9480000000000001	Avg. Q: 0.9248420056842622	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.930	Steps: 73077	Avg. loss: 6.676121302007232e-06	Avg. reward: 0.9480000000000001	Avg. Q: 0.9061279346545538	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.990	Steps: 73079	Avg. loss: 0.0	Avg. reward: 0.9482	Avg. Q: 0.9718011120955149	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.990	Steps: 73081	Avg. loss: 1.754800177877769e-05	Avg. reward: 0.9482	Avg. Q: 0.9754946728547415	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.960	Steps: 73086	Avg. loss: 3.891927008226048e-06	Avg. reward: 0.9481000000000002	Avg. Q: 0.933610200881958	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.930	Steps: 73094	Avg. loss: 1.711505365165067e-05	Avg. reward: 0.9477000000000002	Avg. Q: 0.9207742139697075	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.930	Steps: 73102	Avg. loss: 9.615677072360995e-06	Avg. reward: 0.9478000000000003	Avg. Q: 0.9189120829105377	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.920	Steps: 73111	Avg. loss: 1.5074003385961987e-05	Avg. reward: 0.9477000000000002	Avg. Q: 0.9082603498741433	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.910	Steps: 73121	Avg. loss: 9.312098275889488e-06	Avg. reward: 0.9476000000000003	Avg. Q: 0.9016939322153728	Greedinessless: 0.02	Vanilla reward: 56.000
Episode reward: 0.990	Steps: 73123	Avg. loss: 0.0	Avg. reward: 0.9480000000000003	Avg. Q: 0.9806844393412272	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.940	Steps: 73130	Avg. loss: 1.3295358257892076e-05	Avg. reward: 0.9481000000000003	Avg. Q: 0.9274630631719317	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.940	Steps: 73137	Avg. loss: 1.2603651612153044e-05	Avg. reward: 0.9482000000000003	Avg. Q: 0.9261807515507653	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.930	Steps: 73145	Avg. loss: 1.8421915228827856e-05	Avg. reward: 0.9481000000000005	Avg. Q: 0.9216831053296725	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.920	Steps: 73154	Avg. loss: 6.3560999024048215e-06	Avg. reward: 0.9482000000000004	Avg. Q: 0.9131754195248639	Greedinessless: 0.02	Vanilla reward: 62.000
Episode reward: 0.930	Steps: 73162	Avg. loss: 1.3936402410763549e-05	Avg. reward: 0.9482000000000004	Avg. Q: 0.9220012997587522	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.970	Steps: 73166	Avg. loss: 1.8300033843843266e-05	Avg. reward: 0.9485000000000003	Avg. Q: 0.9622644931077957	Greedinessless: 0.02	Vanilla reward: 87.000
